Model,permno,evtdate,cret,car,bhar,nrets,nrets_est
Market-Adjusted Model,92685,2022-02-24,-0.001812689,0.0560911044,0.0560602397,21,100
Market-Adjusted Model,92686,2022-02-24,-0.03286385,0.0433528039,0.0250090788,21,100
Market-Adjusted Model,92688,2022-02-24,0.2301184433,0.3462190145,0.2879913718,21,100
Market-Adjusted Model,92690,2022-02-24,0.0746806678,0.1322514286,0.1325535963,21,100
Market-Adjusted Model,92694,2022-02-24,-0.039473684,0.0171750766,0.0183992443,21,100
Market-Adjusted Model,92695,2022-02-24,0.0708791209,0.1315741557,0.1287520494,21,100
Market-Adjusted Model,92699,2022-02-24,-0.125104933,-0.073311304,-0.067232005,21,100
Market-Adjusted Model,92700,2022-02-24,0.0842013889,0.1408955315,0.1420743174,21,100
Market-Adjusted Model,92712,2022-02-24,-0.069397263,-0.012604178,-0.011524334,21,100
Market-Adjusted Model,92716,2022-02-24,-0.031412104,0.0291295706,0.0264608248,21,100
Market-Adjusted Model,92720,2022-02-24,0.1510673235,0.2091095789,0.208940252,21,100
Market-Adjusted Model,92723,2022-02-24,-0.04701922,0.0120063884,0.0108537082,21,100
Market-Adjusted Model,92725,2022-02-24,-0.157796246,-0.106924238,-0.099923318,21,100
Market-Adjusted Model,92726,2022-02-24,-0.061561562,-0.001122839,-0.003688633,21,100
Market-Adjusted Model,92729,2022-02-24,-0.209249147,-0.150409165,-0.151376218,21,100
Market-Adjusted Model,92733,2022-02-24,-0.029745042,0.0277731494,0.028127886,21,100
Market-Adjusted Model,92747,2022-02-24,0.464,0.4595074329,0.5218729285,21,100
Market-Adjusted Model,92753,2022-02-24,0.0099009901,0.0718694727,0.0677739186,21,100
Market-Adjusted Model,92766,2022-02-24,-0.110961914,-0.058046888,-0.053088986,21,100
Market-Adjusted Model,92769,2022-02-24,-0.084476534,-0.027076342,-0.026603606,21,100
Market-Adjusted Model,92773,2022-02-24,-0.028248588,0.0421992229,0.0296243409,21,100
Market-Adjusted Model,92775,2022-02-24,-0.170295427,-0.101548582,-0.112422498,21,100
Market-Adjusted Model,92776,2022-02-24,-0.17989418,0.0044296467,-0.122021251,21,100
Market-Adjusted Model,92778,2022-02-24,-0.104360257,-0.043890223,-0.046487329,21,100
Market-Adjusted Model,92780,2022-02-24,-0.073810908,-0.011468537,-0.01593798,21,100
Market-Adjusted Model,92782,2022-02-24,-0.000107968,0.0654255186,0.0577649605,21,100
Market-Adjusted Model,92793,2022-02-24,0.2029972752,0.2454179617,0.2608702037,21,100
Market-Adjusted Model,92795,2022-02-24,-0.063956276,-0.006779664,-0.006083347,21,100
Market-Adjusted Model,92796,2022-02-24,0.050099681,0.1069770273,0.1079726095,21,100
Market-Adjusted Model,92797,2022-02-24,-0.021727322,0.0394817036,0.0361456064,21,100
Market-Adjusted Model,92802,2022-02-24,0.0857142857,0.1480322572,0.1435872142,21,100
Market-Adjusted Model,92803,2022-02-24,-0.019683591,0.0384397183,0.0381893376,21,100
Market-Adjusted Model,92807,2022-02-24,-0.085585586,-0.029596937,-0.027712657,21,100
Market-Adjusted Model,92808,2022-02-24,-0.108666215,-0.021823168,-0.050793287,21,100
Market-Adjusted Model,92809,2022-02-24,-0.056554307,-0.000216693,0.0013186214,21,100
Market-Adjusted Model,92810,2022-02-24,-0.049901672,0.0086109068,0.0079712569,21,100
Market-Adjusted Model,92812,2022-02-24,-0.286701088,-0.244688834,-0.22882816,21,100
Market-Adjusted Model,92813,2022-02-24,0.2990430622,0.3539831018,0.3569159907,21,100
Market-Adjusted Model,92814,2022-02-24,0.0014624159,0.0884033659,0.0593353444,21,100
Market-Adjusted Model,92816,2022-02-24,-0.0616,0.0228594557,-0.003727071,21,100
Market-Adjusted Model,92817,2022-02-24,0.1533119658,0.2224427294,0.2111848943,21,100
Market-Adjusted Model,92818,2022-02-24,-0.174942263,-0.112390917,-0.117069335,21,100
Market-Adjusted Model,92819,2022-02-24,-0.241912799,-0.20524775,-0.18403987,21,100
Market-Adjusted Model,92820,2022-02-24,0.275528565,0.314356917,0.3334014935,21,100
Market-Adjusted Model,92822,2022-02-24,-0.007780111,0.0489026477,0.0500928177,21,100
Market-Adjusted Model,92824,2022-02-24,-0.008107189,0.0486690939,0.0497657394,21,100
Market-Adjusted Model,92834,2022-02-24,-0.058169376,-0.001597589,-0.000296447,21,100
Market-Adjusted Model,92835,2022-02-24,-0.047428675,0.009051947,0.0104442533,21,100
Market-Adjusted Model,92836,2022-02-24,-0.039153198,0.0172432796,0.0187197302,21,100
Market-Adjusted Model,92837,2022-02-24,-0.033422237,0.0231229297,0.0244506919,21,100
Market-Adjusted Model,92839,2022-02-24,0.0061390584,0.0646575723,0.0640119869,21,100
Market-Adjusted Model,92842,2022-02-24,0.2970902204,0.3688084379,0.3549631489,21,100
Market-Adjusted Model,92843,2022-02-24,-0.313304721,-0.270815521,-0.255431793,21,100
Market-Adjusted Model,92844,2022-02-24,0.0129537031,0.0701091973,0.0708266316,21,100
Market-Adjusted Model,92845,2022-02-24,-0.010356634,0.0467664338,0.0475162949,21,100
Market-Adjusted Model,92846,2022-02-24,-0.077821856,-0.02234875,-0.019948928,21,100
Market-Adjusted Model,92847,2022-02-24,0.084765625,0.1397283927,0.1426385535,21,100
Market-Adjusted Model,92852,2022-02-24,0.1081306629,0.1649731818,0.1660035914,21,100
Market-Adjusted Model,92854,2022-02-24,-0.092928661,-0.022940639,-0.035055732,21,100
Market-Adjusted Model,92855,2022-02-24,-0.263094157,-0.201863671,-0.205221228,21,100
Market-Adjusted Model,92856,2022-02-24,0.2315634218,0.3113871399,0.2894363503,21,100
Market-Adjusted Model,92857,2022-02-24,-0.314507349,-0.294162682,-0.25663442,21,100
Market-Adjusted Model,92858,2022-02-24,0.3828633406,0.4075710698,0.4407362691,21,100
Market-Adjusted Model,92862,2022-02-24,0.1944678698,0.2419860135,0.2523407983,21,100
Market-Adjusted Model,92863,2022-02-24,-0.175483054,-0.128658536,-0.117610125,21,100
Market-Adjusted Model,92864,2022-02-24,-0.241248097,-0.204423035,-0.183375169,21,100
Market-Adjusted Model,92865,2022-02-24,0.2645502646,0.3057394843,0.3224231931,21,100
Market-Adjusted Model,92871,2022-02-24,-0.190961656,-0.142918292,-0.133088727,21,100
Market-Adjusted Model,92876,2022-02-24,-0.031654676,0.0248815841,0.0262182523,21,100
Market-Adjusted Model,92877,2022-02-24,-0.025216045,0.03141507,0.0326568831,21,100
Market-Adjusted Model,92878,2022-02-24,0.008719346,0.0706054308,0.0665922746,21,100
Market-Adjusted Model,92881,2022-02-24,-0.099737533,-0.01926984,-0.041864604,21,100
Market-Adjusted Model,92883,2022-02-24,0.021760633,0.0793812265,0.0796335616,21,100
Market-Adjusted Model,92885,2022-02-24,-0.031605541,0.024881148,0.0262673876,21,100
Market-Adjusted Model,92886,2022-02-24,-0.00918072,0.0476539719,0.0486922088,21,100
Market-Adjusted Model,92887,2022-02-24,0.0666450987,0.1225383518,0.1245180272,21,100
Market-Adjusted Model,92889,2022-02-24,-0.02486651,0.0316130417,0.033006418,21,100
Market-Adjusted Model,92891,2022-02-24,-0.040993937,0.0155785908,0.016878991,21,100
Market-Adjusted Model,92892,2022-02-24,-0.020392375,0.0362429626,0.0374805538,21,100
Market-Adjusted Model,92893,2022-02-24,0.2011494253,0.2497780397,0.2590223538,21,100
Market-Adjusted Model,92897,2022-02-24,0.2214611872,0.2750916191,0.2793341157,21,100
Market-Adjusted Model,92898,2022-02-24,-0.027857829,0.0287999656,0.0300150995,21,100
Market-Adjusted Model,92900,2022-02-24,-0.056623081,-0.000451701,0.0012498475,21,100
Market-Adjusted Model,92902,2022-02-24,-0.116666667,-0.048813036,-0.058793738,21,100
Market-Adjusted Model,92904,2022-02-24,0.0556823368,0.1280896432,0.1135552654,21,100
Market-Adjusted Model,92905,2022-02-24,-0.084872471,-0.014850868,-0.026999543,21,100
Market-Adjusted Model,92906,2022-02-24,-0.003198294,0.0579164176,0.0546746343,21,100
Market-Adjusted Model,92907,2022-02-24,-0.005327083,0.0557016407,0.0525458456,21,100
Market-Adjusted Model,92914,2022-02-24,-0.037659957,0.0199502773,0.020212972,21,100
Market-Adjusted Model,92916,2022-02-24,-0.062357474,-0.004859597,-0.004484546,21,100
Market-Adjusted Model,92917,2022-02-24,0.2162162162,0.2945693725,0.2740891447,21,100
Market-Adjusted Model,92919,2022-02-24,-0.056994819,0.0001259978,0.0008781099,21,100
Market-Adjusted Model,92922,2022-02-24,-0.023261652,0.0334760961,0.034611277,21,100
Market-Adjusted Model,92927,2022-02-24,-0.026166394,0.0310596913,0.0317065342,21,100
Market-Adjusted Model,92929,2022-02-24,0.0284718187,0.0888136802,0.0863447472,21,100
Market-Adjusted Model,92933,2022-02-24,-0.03943984,0.0172116018,0.0184330886,21,100
Market-Adjusted Model,92935,2022-02-24,-0.174626866,-0.12201322,-0.116753937,21,100
Market-Adjusted Model,92939,2022-02-24,-0.107553366,-0.052903784,-0.049680438,21,100
Market-Adjusted Model,92948,2022-02-24,0.0174089069,0.0762173381,0.0752818354,21,100
Market-Adjusted Model,92949,2022-02-24,0.0986414075,0.1538686256,0.156514336,21,100
Market-Adjusted Model,92950,2022-02-24,-0.026305972,0.0303510783,0.0315669563,21,100
Market-Adjusted Model,92951,2022-02-24,-0.153558052,-0.102193788,-0.095685124,21,100
Market-Adjusted Model,92952,2022-02-24,0.116601386,0.1688675774,0.1744743145,21,100
Market-Adjusted Model,92953,2022-02-24,-0.217293401,-0.176722332,-0.159420473,21,100
Market-Adjusted Model,92955,2022-02-24,-0.136363636,-0.079240433,-0.078490708,21,100
Market-Adjusted Model,92956,2022-02-24,-0.186954488,-0.134644572,-0.12908156,21,100
Market-Adjusted Model,92958,2022-02-24,-0.156310962,-0.104816049,-0.098438033,21,100
Market-Adjusted Model,92959,2022-02-24,0.2375215146,0.2956727997,0.2953944431,21,100
Market-Adjusted Model,92960,2022-02-24,0.1529245948,0.2217430919,0.2107975233,21,100
Market-Adjusted Model,92961,2022-02-24,-0.174615504,-0.111719672,-0.116742576,21,100
Market-Adjusted Model,92964,2022-02-24,-0.370565026,-0.39014532,-0.312692098,21,100
Market-Adjusted Model,92966,2022-02-24,-0.035294118,0.0226670166,0.0225788109,21,100
Market-Adjusted Model,92967,2022-02-24,-0.055652259,-0.000148233,0.0022206692,21,100
Market-Adjusted Model,92969,2022-02-24,-0.024348971,0.033475115,0.0335239579,21,100
Market-Adjusted Model,92971,2022-02-24,-0.046900395,0.0273555329,0.0109725338,21,100
Market-Adjusted Model,92972,2022-02-24,0.0082191781,0.0828800864,0.0660921066,21,100
Market-Adjusted Model,92974,2022-02-24,0.1180679785,0.1711128881,0.1759409071,21,100
Market-Adjusted Model,92976,2022-02-24,-0.026347305,0.0319150498,0.0315256231,21,100
Market-Adjusted Model,92977,2022-02-24,-0.057494897,-0.000103099,0.0003780315,21,100
Market-Adjusted Model,92980,2022-02-24,0.0031996718,0.0622657548,0.0610726003,21,100
Market-Adjusted Model,92981,2022-02-24,-0.059620596,0.0174164579,-0.001747668,21,100
Market-Adjusted Model,92985,2022-02-24,-0.056381762,0.0028821189,0.0014911668,21,100
Market-Adjusted Model,92986,2022-02-24,0.0420560748,0.18146705,0.0999290033,21,100
Market-Adjusted Model,92987,2022-02-24,-0.007688977,0.0494144318,0.0501839512,21,100
Market-Adjusted Model,92993,2022-02-24,-0.023077176,0.0365571835,0.0347957529,21,100
Market-Adjusted Model,92994,2022-02-24,-0.034605598,0.022508335,0.0232673306,21,100
Market-Adjusted Model,92995,2022-02-24,0.0268465793,0.0833324007,0.0847195078,21,100
Market-Adjusted Model,92996,2022-02-24,0.0204798128,0.0789646907,0.0783527413,21,100
Market-Adjusted Model,92999,2022-02-24,-0.067693555,-0.010087344,-0.009820626,21,100
Market-Adjusted Model,93002,2022-02-24,-0.020809037,0.0420136736,0.0370638918,21,100
Market-Adjusted Model,93004,2022-02-24,-0.151428571,-0.089733049,-0.093555643,21,100
Market-Adjusted Model,93012,2022-02-24,-0.126210526,-0.045738417,-0.068337598,21,100
Market-Adjusted Model,93013,2022-02-24,-0.097309489,-0.03399644,-0.039436561,21,100
Market-Adjusted Model,93014,2022-02-24,0.0015082956,0.0620197535,0.0593812241,21,100
Market-Adjusted Model,93016,2022-02-24,-0.091541136,-0.002633548,-0.033668207,21,100
Market-Adjusted Model,93021,2022-02-24,0.0923603193,0.146841991,0.1502332478,21,100
Market-Adjusted Model,93022,2022-02-24,-0.040691034,0.0166265184,0.0171818948,21,100
Market-Adjusted Model,93023,2022-02-24,-0.078137831,-0.020323019,-0.020264902,21,100
Market-Adjusted Model,93024,2022-02-24,-0.062396007,-0.005102727,-0.004523078,21,100
Market-Adjusted Model,93026,2022-02-24,-0.036372753,0.020250861,0.0215001755,21,100
Market-Adjusted Model,93027,2022-02-24,0.0473208498,0.1054905365,0.1051937783,21,100
Market-Adjusted Model,93028,2022-02-24,0.0349209234,0.0915035783,0.0927938519,21,100
Market-Adjusted Model,93032,2022-02-24,-0.025522102,0.0311938747,0.0323508261,21,100
Market-Adjusted Model,93035,2022-02-24,0.070988455,0.1292493833,0.1288613835,21,100
Market-Adjusted Model,93054,2022-02-24,0.0581943139,0.1244321485,0.1160672424,21,100
Market-Adjusted Model,93062,2022-02-24,0.0082493126,0.0652792773,0.0661222411,21,100
Market-Adjusted Model,93063,2022-02-24,0.0386137163,0.0957731017,0.0964866448,21,100
Market-Adjusted Model,93065,2022-02-24,-0.052473763,0.0105045156,0.0053991654,21,100
Market-Adjusted Model,93067,2022-02-24,0.272967265,0.3095470036,0.3308401936,21,100
Market-Adjusted Model,93069,2022-02-24,-0.186508876,-0.124214978,-0.128635947,21,100
Market-Adjusted Model,93070,2022-02-24,-0.011235955,0.0487095097,0.0466369735,21,100
Market-Adjusted Model,93073,2022-02-24,0.053601778,0.121526844,0.1114747065,21,100
